,zpid,id,rawHomeStatusCd,marketingStatusSimplifiedCd,providerListingId,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latitude,longitude,isZillowOwned,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,availabilityDate
324,2070416737,2070416737,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/14112-71st-St-NW-Edmonton-AB-T5C-0N4/2070416737_zpid/,FOR_SALE,House for sale,C$,"C$449,900",449900,"14112 71st St NW, Edmonton, AB T5C 0N4",14112 71st St NW,Edmonton,AB,T5C0N4,False,4,2,1102.0,53.603966,-113.451164,False,False,False,ForSale,For Sale (Broker),False,
325,348826072,348826072,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/11933-90th-St-NW-Edmonton-AB-T5B-3Y8/348826072_zpid/,FOR_SALE,House for sale,C$,"C$375,000",375000,"11933 90th St NW, Edmonton, AB T5B 3Y8",11933 90th St NW,Edmonton,AB,T5B3Y8,False,5,2,1517.0,53.572994,-113.47937,False,False,False,ForSale,For Sale (Broker),False,
326,350938535,350938535,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/11819-91st-St-NW-Edmonton-AB-T5B-4B4/350938535_zpid/,FOR_SALE,House for sale,C$,"C$155,000",155000,"11819 91st St NW, Edmonton, AB T5B 4B4",11819 91st St NW,Edmonton,AB,T5B4B4,False,1,2,971.0,53.571037,-113.48082,False,False,False,ForSale,For Sale (Broker),False,
327,349794739,349794739,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/14230-80th-St-NW-3-Edmonton-AB-T5C-1L6/349794739_zpid/,FOR_SALE,Townhouse for sale,C$,"C$149,000",149000,"14230 80th St NW #3, Edmonton, AB T5C 1L6",14230 80th St NW #3,Edmonton,AB,T5C1L6,False,3,1,921.0,53.60549,-113.46565,False,False,False,ForSale,For Sale (Broker),False,
328,350930279,350930279,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/2908-116a-Ave-NW-200-Edmonton-AB-T5W-4R7/350930279_zpid/,FOR_SALE,Townhouse for sale,C$,"C$134,990",134990,"2908 116a Ave NW #200, Edmonton, AB T5W 4R7",2908 116a Ave NW #200,Edmonton,AB,T5W4R7,False,3,1,989.0,53.5697,-113.388855,False,False,False,ForSale,For Sale (Broker),False,
329,2058270294,2058270294,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/11405-86th-St-NW-Edmonton-AB-T5B-3J2/2058270294_zpid/,FOR_SALE,House for sale,C$,"C$134,900",134900,"11405 86th St NW, Edmonton, AB T5B 3J2",11405 86th St NW,Edmonton,AB,T5B3J2,False,2,1,666.0,53.564518,-113.47299,False,False,False,ForSale,For Sale (Broker),False,
330,2070066272,2070066272,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/3240-151st-Ave-NW-Edmonton-AB-T5Y-0J9/2070066272_zpid/,FOR_SALE,House for sale,C$,"C$599,000",599000,"3240 151st Ave NW, Edmonton, AB T5Y 0J9",3240 151st Ave NW,Edmonton,AB,T5Y0J9,False,5,4,1839.0,53.61416,-113.389244,False,False,False,ForSale,For Sale (Broker),False,
331,2052900629,2052900629,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/12038-87th-St-NW-Edmonton-AB-T5B-3N5/2052900629_zpid/,FOR_SALE,House for sale,C$,"C$219,900",219900,"12038 87th St NW, Edmonton, AB T5B 3N5",12038 87th St NW,Edmonton,AB,T5B3N5,False,2,1,1099.0,53.574745,-113.47478,False,False,False,ForSale,For Sale (Broker),False,
332,348489090,348489090,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/16404-49th-St-NW-Edmonton-AB-T5Y-0A5/348489090_zpid/,FOR_SALE,House for sale,C$,"C$509,900",509900,"16404 49th St NW, Edmonton, AB T5Y 0A5",16404 49th St NW,Edmonton,AB,T5Y0A5,False,4,4,1920.0,53.62433,-113.41145,False,False,False,ForSale,For Sale (Broker),False,
333,350127557,350127557,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/6075-Schonsee-Way-NW-27-Edmonton-AB-T5Z-0H4/350127557_zpid/,FOR_SALE,Townhouse for sale,C$,"C$309,900",309900,"6075 Schonsee Way NW #27, Edmonton, AB T5Z 0H4",6075 Schonsee Way NW #27,Edmonton,AB,T5Z0H4,False,3,3,1265.0,53.630634,-113.464905,False,False,False,ForSale,For Sale (Broker),False,
334,347811739,347811739,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/13625-34th-St-NW-416-Edmonton-AB-T5A-0E3/347811739_zpid/,FOR_SALE,Apartment for sale,C$,"C$184,900",184900,"13625 34th St NW #416, Edmonton, AB T5A 0E3",13625 34th St NW #416,Edmonton,AB,T5A0E3,False,2,2,811.0,53.59883,-113.39041,False,False,False,ForSale,For Sale (Broker),False,
335,2054755642,2054755642,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/4016-158th-Ave-NW-Edmonton-AB-T5Y-0A3/2054755642_zpid/,FOR_SALE,House for sale,C$,"C$362,500",362500,"4016 158th Ave NW, Edmonton, AB T5Y 0A3",4016 158th Ave NW,Edmonton,AB,T5Y0A3,False,3,3,1139.0,53.620678,-113.40159,False,False,False,ForSale,For Sale (Broker),False,
336,349447013,349447013,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/12029-77th-St-NW-Edmonton-AB-T5B-2G6/349447013_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$329,900",329900,"12029 77th St NW, Edmonton, AB T5B 2G6",12029 77th St NW,Edmonton,AB,T5B2G6,False,4,3,1109.0,53.57445,-113.45923,False,False,False,ForSale,For Sale (Broker),False,
337,2054365919,2054365919,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/14230-80th-St-NW-12-Edmonton-AB-T5C-1L6/2054365919_zpid/,FOR_SALE,Townhouse for sale,C$,"C$134,900",134900,"14230 80th St NW #12, Edmonton, AB T5C 1L6",14230 80th St NW #12,Edmonton,AB,T5C1L6,False,2,1,682.0,53.6055,-113.46578,False,False,False,ForSale,For Sale (Broker),False,
338,2062579365,2062579365,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/7703-132a-Ave-NW-Edmonton-AB-T5C-2C4/2062579365_zpid/,FOR_SALE,House for sale,C$,"C$499,000",499000,"7703 132a Ave NW, Edmonton, AB T5C 2C4",7703 132a Ave NW,Edmonton,AB,T5C2C4,False,5,3,1068.0,53.593117,-113.45976,False,False,False,ForSale,For Sale (Broker),False,
339,350326246,350326246,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/1188-Hyndman-Rd-NW-410-Edmonton-AB-T5A-0E9/350326246_zpid/,FOR_SALE,Apartment for sale,C$,"C$174,900",174900,"1188 Hyndman Rd NW #410, Edmonton, AB T5A 0E9",1188 Hyndman Rd NW #410,Edmonton,AB,T5A0E9,False,2,2,823.0,53.575745,-113.37542,False,False,False,ForSale,For Sale (Broker),False,
340,350183206,350183206,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/324-Lago-Lindo-Cres-NW-Edmonton-AB-T5Z-1Y9/350183206_zpid/,FOR_SALE,House for sale,C$,"C$379,900",379900,"324 Lago Lindo Cres NW, Edmonton, AB T5Z 1Y9",324 Lago Lindo Cres NW,Edmonton,AB,T5Z1Y9,False,3,2,1114.0,53.631775,-113.48934,False,False,False,ForSale,For Sale (Broker),False,
341,2059274187,2059274187,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/12932-64th-St-NW-Edmonton-AB-T5A-0Y1/2059274187_zpid/,FOR_SALE,House for sale,C$,"C$179,900",179900,"12932 64th St NW, Edmonton, AB T5A 0Y1",12932 64th St NW,Edmonton,AB,T5A0Y1,False,2,1,792.0,53.588825,-113.44014,False,False,False,ForSale,For Sale (Broker),False,
342,350174469,350174469,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/214-Hyndman-Cres-NW-Edmonton-AB-T5A-5H9/350174469_zpid/,FOR_SALE,House for sale,C$,"C$449,900",449900,"214 Hyndman Cres NW, Edmonton, AB T5A 5H9",214 Hyndman Cres NW,Edmonton,AB,T5A5H9,False,3,3,1763.0,53.57638,-113.3788,False,False,False,ForSale,For Sale (Broker),False,
343,350861808,350861808,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/315-Cy-Becker-Blvd-NW-Edmonton-AB-T5Y-3R6/350861808_zpid/,FOR_SALE,House for sale,C$,"C$645,000",645000,"315 Cy Becker Blvd NW, Edmonton, AB T5Y 3R6",315 Cy Becker Blvd NW,Edmonton,AB,T5Y3R6,False,6,4,2263.0,53.634888,-113.40608,False,False,False,ForSale,For Sale (Broker),False,
344,346952137,346952137,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/5804-140th-Ave-NW-Edmonton-AB-T5A-1G5/346952137_zpid/,FOR_SALE,House for sale,C$,"C$215,000",215000,"5804 140th Ave NW, Edmonton, AB T5A 1G5",5804 140th Ave NW,Edmonton,AB,T5A1G5,False,3,1,995.0,53.602802,-113.43089,False,False,False,ForSale,For Sale (Broker),False,
345,350305017,350305017,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/4720-150th-Ave-NW-Edmonton-AB-T5Y-2Z3/350305017_zpid/,FOR_SALE,House for sale,C$,"C$479,900",479900,"4720 150th Ave NW, Edmonton, AB T5Y 2Z3",4720 150th Ave NW,Edmonton,AB,T5Y2Z3,False,5,3,1612.0,53.61231,-113.41317,False,False,False,ForSale,For Sale (Broker),False,
346,348910520,348910520,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/1188-Hyndman-Rd-NW-308-Edmonton-AB-T5A-0E9/348910520_zpid/,FOR_SALE,Apartment for sale,C$,"C$143,000",143000,"1188 Hyndman Rd NW #308, Edmonton, AB T5A 0E9",1188 Hyndman Rd NW #308,Edmonton,AB,T5A0E9,False,1,2,862.0,53.575596,-113.37489,False,False,False,ForSale,For Sale (Broker),False,
347,350478315,350478315,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/3220-152nd-Ave-NW-Edmonton-AB-T5Y-0K2/350478315_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$375,000",375000,"3220 152nd Ave NW, Edmonton, AB T5Y 0K2",3220 152nd Ave NW,Edmonton,AB,T5Y0K2,False,3,3,1446.0,53.615788,-113.3883,False,False,False,ForSale,For Sale (Broker),False,
348,2057454015,2057454015,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/1104-152nd-Ave-NW-Edmonton-AB-T5Y-0Z5/2057454015_zpid/,FOR_SALE,House for sale,C$,"C$729,000",729000,"1104 152nd Ave NW, Edmonton, AB T5Y 0Z5",1104 152nd Ave NW,Edmonton,AB,T5Y0Z5,False,5,4,2790.0,53.614033,-113.35961,False,False,False,ForSale,For Sale (Broker),False,
349,2087278104,2087278104,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/11551-101st-St-NW-Edmonton-AB-T5G-2B2/2087278104_zpid/,FOR_SALE,House for sale,C$,"C$275,000",275000,"11551 101st St NW, Edmonton, AB T5G 2B2",11551 101st St NW,Edmonton,AB,T5G2B2,False,2,2,856.0,53.567184,-113.49303,False,False,False,ForSale,For Sale (Broker),False,
350,349885170,349885170,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/17707-70th-St-NW-Edmonton-AB-T5Z-2Y3/349885170_zpid/,FOR_SALE,House for sale,C$,"C$459,900",459900,"17707 70th St NW, Edmonton, AB T5Z 2Y3",17707 70th St NW,Edmonton,AB,T5Z2Y3,False,3,3,1609.0,53.640614,-113.44679,False,False,False,ForSale,For Sale (Broker),False,
351,349964998,349964998,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/11242-95a-St-NW-Edmonton-AB-T5G-1N8/349964998_zpid/,FOR_SALE,House for sale,C$,"C$415,000",415000,"11242 95a St NW, Edmonton, AB T5G 1N8",11242 95a St NW,Edmonton,AB,T5G1N8,False,3,4,1109.0,53.56235,-113.488976,False,False,False,ForSale,For Sale (Broker),False,
352,2080546050,2080546050,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/6119-156th-Ave-NW-Edmonton-AB-T5Y-2N1/2080546050_zpid/,FOR_SALE,House for sale,C$,"C$555,890",555890,"6119 156th Ave NW, Edmonton, AB T5Y 2N1",6119 156th Ave NW,Edmonton,AB,T5Y2N1,False,4,4,2235.0,53.617676,-113.434746,False,False,False,ForSale,For Sale (Broker),False,
353,348993786,348993786,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/6423-157th-Ave-NW-Edmonton-AB-T5Y-2N5/348993786_zpid/,FOR_SALE,House for sale,C$,"C$500,000",500000,"6423 157th Ave NW, Edmonton, AB T5Y 2N5",6423 157th Ave NW,Edmonton,AB,T5Y2N5,False,5,3,2574.0,53.61803,-113.441795,False,False,False,ForSale,For Sale (Broker),False,
354,339966806,339966806,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/11444-70th-St-NW-Edmonton-AB-T5B-1T4/339966806_zpid/,FOR_SALE,House for sale,C$,"C$654,900",654900,"11444 70th St NW, Edmonton, AB T5B 1T4",11444 70th St NW,Edmonton,AB,T5B1T4,False,4,4,1695.0,53.567078,-113.447784,False,False,False,ForSale,For Sale (Broker),False,
355,2069044898,2069044898,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/166-Roseland-Vlg-NW-Edmonton-AB-T5E-5R6/2069044898_zpid/,FOR_SALE,Townhouse for sale,C$,"C$199,900",199900,"166 Roseland Vlg NW, Edmonton, AB T5E 5R6",166 Roseland Vlg NW,Edmonton,AB,T5E5R6,False,3,2,1189.0,53.603024,-113.47495,False,False,False,ForSale,For Sale (Broker),False,
356,339994245,339994245,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/14315-82nd-St-NW-17-Edmonton-AB-T5E-2V7/339994245_zpid/,FOR_SALE,Townhouse for sale,C$,"C$144,702",144702,"14315 82nd St NW #17, Edmonton, AB T5E 2V7",14315 82nd St NW #17,Edmonton,AB,T5E2V7,False,2,2,705.0,53.606335,-113.46604,False,False,False,ForSale,For Sale (Broker),False,
357,2053257130,2053257130,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/11414-81st-St-NW-Edmonton-AB-T5B-2R6/2053257130_zpid/,FOR_SALE,House for sale,C$,"C$369,000",369000,"11414 81st St NW, Edmonton, AB T5B 2R6",11414 81st St NW,Edmonton,AB,T5B2R6,False,5,2,1997.0,53.56499,-113.46583,False,False,False,ForSale,For Sale (Broker),False,
358,350344785,350344785,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/12836-90th-St-NW-Edmonton-AB-T5E-3L8/350344785_zpid/,FOR_SALE,House for sale,C$,"C$435,000",435000,"12836 90th St NW, Edmonton, AB T5E 3L8",12836 90th St NW,Edmonton,AB,T5E3L8,False,4,4,1766.0,53.587006,-113.480095,False,False,False,ForSale,For Sale (Broker),False,
359,2071024926,2071024926,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/11503-66th-St-NW-Edmonton-AB-T5B-1J1/2071024926_zpid/,FOR_SALE,House for sale,C$,"C$349,900",349900,"11503 66th St NW, Edmonton, AB T5B 1J1",11503 66th St NW,Edmonton,AB,T5B1J1,False,4,2,1125.0,53.569103,-113.44196,False,False,False,ForSale,For Sale (Broker),False,
360,2055932016,2055932016,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/14003-71st-St-NW-Edmonton-AB-T5C-0N3/2055932016_zpid/,FOR_SALE,House for sale,C$,"C$399,900",399900,"14003 71st St NW, Edmonton, AB T5C 0N3",14003 71st St NW,Edmonton,AB,T5C0N3,False,4,2,1734.0,53.6027,-113.4506,False,False,False,ForSale,For Sale (Broker),False,
361,350882431,350882431,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/17124-47th-St-NW-Edmonton-AB-T5Y-3P5/350882431_zpid/,FOR_SALE,House for sale,C$,"C$559,900",559900,"17124 47th St NW, Edmonton, AB T5Y 3P5",17124 47th St NW,Edmonton,AB,T5Y3P5,False,3,3,2014.0,53.632442,-113.40996,False,False,False,ForSale,For Sale (Broker),False,
362,347800014,347800014,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/12831-66th-St-NW-206-Edmonton-AB-T5C-0A4/347800014_zpid/,FOR_SALE,Apartment for sale,C$,"C$88,800",88800,"12831 66th St NW #206, Edmonton, AB T5C 0A4",12831 66th St NW #206,Edmonton,AB,T5C0A4,False,1,1,487.0,53.587093,-113.44249,False,False,False,ForSale,For Sale (Broker),False,
363,347801825,347801825,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/7203-164th-Ave-NW-Edmonton-AB-T5Z-3Y3/347801825_zpid/,FOR_SALE,House for sale,C$,"C$1,188,000",1188000,"7203 164th Ave NW, Edmonton, AB T5Z 3Y3",7203 164th Ave NW,Edmonton,AB,T5Z3Y3,False,6,5,3578.0,53.625668,-113.45231,False,False,False,ForSale,For Sale (Broker),False,
364,350528263,350528263,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/13314-89a-St-NW-Edmonton-AB-T5E-3L1/350528263_zpid/,FOR_SALE,Townhouse for sale,C$,"C$179,900",179900,"13314 89a St NW, Edmonton, AB T5E 3L1",13314 89a St NW,Edmonton,AB,T5E3L1,False,3,1,1073.0,53.59394,-113.478195,False,False,False,ForSale,For Sale (Broker),False,
365,341745662,341745662,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/11133-60th-St-NW-Edmonton-AB-T5W-3Y6/341745662_zpid/,FOR_SALE,House for sale,C$,"C$519,900",519900,"11133 60th St NW, Edmonton, AB T5W 3Y6",11133 60th St NW,Edmonton,AB,T5W3Y6,False,5,2,1299.0,53.56646,-113.42998,False,False,False,ForSale,For Sale (Broker),False,
366,2063509472,2063509472,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/15027-26th-St-NW-Edmonton-AB-T5Y-2G6/2063509472_zpid/,FOR_SALE,House for sale,C$,"C$159,900",159900,"15027 26th St NW, Edmonton, AB T5Y 2G6",15027 26th St NW,Edmonton,AB,T5Y2G6,False,2,1,881.0,53.61285,-113.37708,False,False,False,ForSale,For Sale (Broker),False,
367,339901662,339901662,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/903-Crystallina-Nera-Way-NW-2-Edmonton-AB-T5Z-0N6/339901662_zpid/,FOR_SALE,Townhouse for sale,C$,"C$360,000",360000,"903 Crystallina Nera Way NW #2, Edmonton, AB T5Z 0N6",903 Crystallina Nera Way NW #2,Edmonton,AB,T5Z0N6,False,3,3,1369.0,53.64267,-113.46054,False,False,False,ForSale,For Sale (Broker),False,
368,2063150271,2063150271,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/6912-132nd-Ave-NW-Edmonton-AB-T5C-2A6/2063150271_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$399,900",399900,"6912 132nd Ave NW, Edmonton, AB T5C 2A6",6912 132nd Ave NW,Edmonton,AB,T5C2A6,False,3,3,1425.0,53.592556,-113.44814,False,False,False,ForSale,For Sale (Broker),False,
369,347888680,347888680,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/11234-61st-St-NW-Edmonton-AB-T5W-4A5/347888680_zpid/,FOR_SALE,House for sale,C$,"C$500,000",500000,"11234 61st St NW, Edmonton, AB T5W 4A5",11234 61st St NW,Edmonton,AB,T5W4A5,False,4,2,1345.0,53.567165,-113.43295,False,False,False,ForSale,For Sale (Broker),False,
370,349008474,349008474,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/903-Crystallina-Nera-Way-NW-71-Edmonton-AB-T5Z-0N6/349008474_zpid/,FOR_SALE,Townhouse for sale,C$,"C$329,900",329900,"903 Crystallina Nera Way NW #71, Edmonton, AB T5Z 0N6",903 Crystallina Nera Way NW #71,Edmonton,AB,T5Z0N6,False,3,2,1409.0,53.642776,-113.460915,False,False,False,ForSale,For Sale (Broker),False,
371,2064145179,2064145179,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/11826-79th-St-NW-Edmonton-AB-T5B-2L1/2064145179_zpid/,FOR_SALE,House for sale,C$,"C$265,000",265000,"11826 79th St NW, Edmonton, AB T5B 2L1",11826 79th St NW,Edmonton,AB,T5B2L1,False,4,2,1173.0,53.57124,-113.462875,False,False,False,ForSale,For Sale (Broker),False,
372,345670659,345670659,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/17203-78th-St-NW-Edmonton-AB-T5Z-0E6/345670659_zpid/,FOR_SALE,House for sale,C$,"C$535,000",535000,"17203 78th St NW, Edmonton, AB T5Z 0E6",17203 78th St NW,Edmonton,AB,T5Z0E6,False,3,3,1990.0,53.633633,-113.46278,False,False,False,ForSale,For Sale (Broker),False,
373,2057649198,2057649198,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/9831-169th-Ave-NW-Edmonton-AB-T5X-3A3/2057649198_zpid/,FOR_SALE,House for sale,C$,"C$414,900",414900,"9831 169th Ave NW, Edmonton, AB T5X 3A3",9831 169th Ave NW,Edmonton,AB,T5X3A3,False,3,3,1671.0,53.63008,-113.49517,False,False,False,ForSale,For Sale (Broker),False,
374,2069717194,2069717194,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/6417-177th-Ave-NW-Edmonton-AB-T5Y-3X4/2069717194_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$500,000",500000,"6417 177th Ave NW, Edmonton, AB T5Y 3X4",6417 177th Ave NW,Edmonton,AB,T5Y3X4,False,4,4,1612.0,53.6384,-113.43813,False,False,False,ForSale,For Sale (Broker),False,
375,349380075,349380075,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/17403-95a-St-NW-Edmonton-AB-T5Z-2B4/349380075_zpid/,FOR_SALE,House for sale,C$,"C$410,000",410000,"17403 95a St NW, Edmonton, AB T5Z 2B4",17403 95a St NW,Edmonton,AB,T5Z2B4,False,3,3,980.0,53.63656,-113.489006,False,False,False,ForSale,For Sale (Broker),False,
376,348963620,348963620,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/5532-142a-Ave-NW-Edmonton-AB-T5A-1J8/348963620_zpid/,FOR_SALE,House for sale,C$,"C$385,000",385000,"5532 142a Ave NW, Edmonton, AB T5A 1J8",5532 142a Ave NW,Edmonton,AB,T5A1J8,False,3,2,1040.0,53.605312,-113.42793,False,False,False,ForSale,For Sale (Broker),False,
377,2058820749,2058820749,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/16312-90th-St-NW-Edmonton-AB-T5Z-3J9/2058820749_zpid/,FOR_SALE,House for sale,C$,"C$454,000",454000,"16312 90th St NW, Edmonton, AB T5Z 3J9",16312 90th St NW,Edmonton,AB,T5Z3J9,False,5,4,1700.0,53.625317,-113.480774,False,False,False,ForSale,For Sale (Broker),False,
378,349768356,349768356,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/451-Hyndman-Cres-NW-1-Edmonton-AB-T5A-5J3/349768356_zpid/,FOR_SALE,Townhouse for sale,C$,"C$259,900",259900,"451 Hyndman Cres NW #1, Edmonton, AB T5A 5J3",451 Hyndman Cres NW #1,Edmonton,AB,T5A5J3,False,3,2,1184.0,53.577457,-113.37608,False,False,False,ForSale,For Sale (Broker),False,
379,2063081332,2063081332,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/16206-1a-St-NE-Edmonton-AB-T5Y-3K5/2063081332_zpid/,FOR_SALE,House for sale,C$,"C$789,000",789000,"16206 1a St NE, Edmonton, AB T5Y 3K5",16206 1a St NE,Edmonton,AB,T5Y3K5,False,5,3,1957.0,53.623802,-113.34388,False,False,False,ForSale,For Sale (Broker),False,
380,343574056,343574056,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/592-Hooke-Rd-NW-101-Edmonton-AB-T5A-5H2/343574056_zpid/,FOR_SALE,Apartment for sale,C$,"C$134,900",134900,"592 Hooke Rd NW #101, Edmonton, AB T5A 5H2",592 Hooke Rd NW #101,Edmonton,AB,T5A5H2,False,1,1,756.0,53.58425,-113.38226,False,False,False,ForSale,For Sale (Broker),False,
381,346176802,346176802,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/17705-64th-St-NW-Edmonton-AB-T5Y-3X4/346176802_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$499,900",499900,"17705 64th St NW, Edmonton, AB T5Y 3X4",17705 64th St NW,Edmonton,AB,T5Y3X4,False,4,4,1595.0,53.638393,-113.43713,False,False,False,ForSale,For Sale (Broker),False,
382,2054365336,2054365336,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/3308-113th-Ave-NW-126-Edmonton-AB-T5W-5J8/2054365336_zpid/,FOR_SALE,Townhouse for sale,C$,"C$155,000",155000,"3308 113th Ave NW #126, Edmonton, AB T5W 5J8",3308 113th Ave NW #126,Edmonton,AB,T5W5J8,False,3,2,1113.0,53.56717,-113.392075,False,False,False,ForSale,For Sale (Broker),False,
383,350973320,350973320,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/1070-McConachie-Blvd-NW-411-Edmonton-AB-T5Y-0X1/350973320_zpid/,FOR_SALE,Apartment for sale,C$,"C$184,900",184900,"1070 McConachie Blvd NW #411, Edmonton, AB T5Y 0X1",1070 McConachie Blvd NW #411,Edmonton,AB,T5Y0X1,False,2,1,674.0,53.63442,-113.42912,False,False,False,ForSale,For Sale (Broker),False,
384,347377474,347377474,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/11839-95th-St-NW-1-Edmonton-AB-T5G-1M3/347377474_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$350,000",350000,"11839 95th St NW #1, Edmonton, AB T5G 1M3",11839 95th St NW #1,Edmonton,AB,T5G1M3,False,3,3,1092.0,53.57145,-113.487045,False,False,False,ForSale,For Sale (Broker),False,
385,349537098,349537098,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/11720-89th-St-NW-Edmonton-AB-T5B-3V5/349537098_zpid/,FOR_SALE,House for sale,C$,"C$329,900",329900,"11720 89th St NW, Edmonton, AB T5B 3V5",11720 89th St NW,Edmonton,AB,T5B3V5,False,4,2,1065.0,53.5695,-113.47843,False,False,False,ForSale,For Sale (Broker),False,
386,349645977,349645977,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/12136-38th-St-NW-Edmonton-AB-T5W-2J1/349645977_zpid/,FOR_SALE,House for sale,C$,"C$310,000",310000,"12136 38th St NW, Edmonton, AB T5W 2J1",12136 38th St NW,Edmonton,AB,T5W2J1,False,5,2,944.0,53.57641,-113.4003,False,False,False,ForSale,For Sale (Broker),False,
387,350911990,350911990,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/1070-McConachie-Blvd-NW-407-Edmonton-AB-T5Y-0X1/350911990_zpid/,FOR_SALE,Apartment for sale,C$,"C$185,000",185000,"1070 McConachie Blvd NW #407, Edmonton, AB T5Y 0X1",1070 McConachie Blvd NW #407,Edmonton,AB,T5Y0X1,False,2,1,697.0,53.63499,-113.42912,False,False,False,ForSale,For Sale (Broker),False,
388,345644279,345644279,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/11326-60th-St-NW-Edmonton-AB-T5W-3Z1/345644279_zpid/,FOR_SALE,House for sale,C$,"C$479,000",479000,"11326 60th St NW, Edmonton, AB T5W 3Z1",11326 60th St NW,Edmonton,AB,T5W3Z1,False,4,2,1317.0,53.56911,-113.43261,False,False,False,ForSale,For Sale (Broker),False,
389,349257216,349257216,ForSale,For Sale by Agent,,https://www.zillow.com/homedetails/4247-114th-Ave-NW-Edmonton-AB-T5W-0T1/349257216_zpid/,FOR_SALE,House for sale,C$,"C$429,900",429900,"4247 114th Ave NW, Edmonton, AB T5W 0T1",4247 114th Ave NW,Edmonton,AB,T5W0T1,False,4,2,979.0,53.5666,-113.40902,False,False,False,ForSale,For Sale (Broker),False,
