,zpid,id,rawHomeStatusCd,marketingStatusSimplifiedCd,providerListingId,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latitude,longitude,isZillowOwned,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,availabilityDate
135,2079697745,2079697745,ForRent,For Rent,4uzj4kr3uprfy,https://www.zillow.com/homedetails/10179-105th-St-NW-Edmonton-AB-T5J-3N1/2079697745_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,950/mo",1950.0,"10179 105th St NW, Edmonton, AB T5J 3N1",10179 105th St NW,Edmonton,AB,T5J3N1,False,2.0,2.0,1075.0,53.54278,-113.50079,False,False,False,ForRent,For Rent,False,2024-05-06 00:00:00
136,2053591888,2053591888,ForRent,For Rent,55hb0kqb096u9,https://www.zillow.com/homedetails/11715-124th-St-NW-Edmonton-AB-T5M-0L1/2053591888_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,200/mo",1200.0,"11715 124th St NW, Edmonton, AB T5M 0L1",11715 124th St NW,Edmonton,AB,T5M0L1,False,2.0,1.0,,53.56895,-113.53543,False,False,False,ForRent,For Rent,False,2024-05-14 00:00:00
137,53.41203--113.55978,53.41203--113.55978,,,2krjhmjzer62s,https://www.zillow.com/b/2-bed-heritage-valley-heights-townhomes-edmonton-ab-Cc3BvV/,FOR_RENT,2 Bed Heritage Valley Heights Townhomes,,,,"1250 Podersky Wynd SW, Edmonton, AB",1250 Podersky Wynd SW # 112,Edmonton,AB,T6W4W3,,,,,53.41203,-113.55978,,,,,,,
138,2060867181,2060867181,ForRent,For Rent,3b4he74zu131b,https://www.zillow.com/homedetails/445-Brintnell-Blvd-NW-25-Edmonton-AB-T5Y-0V5/2060867181_zpid/,FOR_RENT,Townhouse for rent,C$,"C$1,900/mo",1900.0,"445 Brintnell Blvd NW #25, Edmonton, AB T5Y 0V5",445 Brintnell Blvd NW #25,Edmonton,AB,T5Y0V5,False,3.0,3.5,1200.0,53.627636,-113.40456,False,False,False,ForRent,For Rent,False,2024-06-03 00:00:00
139,347361201,347361201,ForRent,For Rent,3kv4r3zcazbfp,https://www.zillow.com/homedetails/4123-7th-Ave-SW-Edmonton-AB-T6X-2J2/347361201_zpid/,FOR_RENT,House for rent,C$,"C$3,000/mo",3000.0,"4123 7th Ave SW, Edmonton, AB T6X 2J2",4123 7th Ave SW,Edmonton,AB,T6X2J2,False,4.0,3.0,2818.0,53.42627,-113.40492,False,False,False,ForRent,For Rent,False,
140,2072422413,2072422413,ForRent,For Rent,4x75hm7bhdvj7,https://www.zillow.com/homedetails/16744-53rd-St-NW-Edmonton-AB-T5Y-0R6/2072422413_zpid/,FOR_RENT,House for rent,C$,"C$1,975/mo",1975.0,"16744 53rd St NW, Edmonton, AB T5Y 0R6",16744 53rd St NW,Edmonton,AB,T5Y0R6,False,3.0,2.5,,53.629925,-113.4161,False,False,False,ForRent,For Rent,False,2024-05-10 00:00:00
141,2078994401,2078994401,ForRent,For Rent,u2p6q0q45tpe,https://www.zillow.com/homedetails/10622-124th-St-NW-3-Edmonton-AB-T5N-1S3/2078994401_zpid/,FOR_RENT,House for rent,C$,"C$1,050/mo",1050.0,"10622 124th St NW #3, Edmonton, AB T5N 1S3",10622 124th St NW #3,Edmonton,AB,T5N1S3,False,2.0,1.0,,53.55008,-113.536415,False,False,False,ForRent,For Rent,False,2024-06-01 00:00:00
142,2079698853,2079698853,ForRent,For Rent,jx7a5c3nvdsk,https://www.zillow.com/homedetails/10350-122nd-St-NW-Edmonton-AB-T5N-3W4/2079698853_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,369/mo",1369.0,"10350 122nd St NW, Edmonton, AB T5N 3W4",10350 122nd St NW,Edmonton,AB,T5N3W4,False,1.0,1.0,724.0,53.54608,-113.5328,False,False,False,ForRent,For Rent,False,2024-06-06 00:00:00
143,2079696363,2079696363,ForRent,For Rent,4n3y3826exwzc,https://www.zillow.com/homedetails/9830-105th-St-NW-Edmonton-AB-T5K-1A8/2079696363_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,129/mo",1129.0,"9830 105th St NW, Edmonton, AB T5K 1A8",9830 105th St NW,Edmonton,AB,T5K1A8,False,0.0,1.0,311.0,53.53659,-113.50161,False,False,False,ForRent,For Rent,False,2024-06-21 00:00:00
144,2079697795,2079697795,ForRent,For Rent,2snamneehuzg,https://www.zillow.com/homedetails/15616-100th-Ave-NW-Edmonton-AB-T5P-0L1/2079697795_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,325/mo",1325.0,"15616 100th Ave NW, Edmonton, AB T5P 0L1",15616 100th Ave NW,Edmonton,AB,T5P0L1,False,3.0,1.0,,53.539555,-113.59118,False,False,False,ForRent,For Rent,False,2024-06-01 00:00:00
145,2077828642,2077828642,ForRent,For Rent,qmgmvwy2ewcz,https://www.zillow.com/homedetails/10633-112th-St-N-Edmonton-AB-T5H-3G9/2077828642_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,149/mo",1149.0,"10633 112th St N, Edmonton, AB T5H 3G9",10633 112th St N,Edmonton,AB,T5H3G9,False,2.0,1.0,843.0,53.550617,-113.51342,False,False,False,ForRent,For Rent,False,2024-05-26 00:00:00
146,2068454859,2068454859,ForRent,For Rent,55zr9pkrf616k,https://www.zillow.com/homedetails/16642-31st-Ave-SW-Edmonton-AB-T6W-1A6/2068454859_zpid/,FOR_RENT,Townhouse for rent,C$,"C$1,895/mo",1895.0,"16642 31st Ave SW, Edmonton, AB T6W 1A6",16642 31st Ave SW,Edmonton,AB,T6W1A6,False,3.0,2.5,1400.0,53.407585,-113.61027,False,False,False,ForRent,For Rent,False,
147,2063480823,2063480823,ForRent,For Rent,320v919sceqa4,https://www.zillow.com/homedetails/5123-168a-Ave-NW-Edmonton-AB-T5Y-0R9/2063480823_zpid/,FOR_RENT,House for rent,C$,"C$1,950/mo",1950.0,"5123 168a Ave NW, Edmonton, AB T5Y 0R9",5123 168a Ave NW,Edmonton,AB,T5Y0R9,False,3.0,2.0,1450.0,53.63042,-113.41469,False,False,False,ForRent,For Rent,False,2024-06-01 00:00:00
148,53.56861--113.536446,53.56861--113.536446,,,2c7gkx5abxe89,https://www.zillow.com/b/lockwood-apartments-edmonton-ab-BfcbNw/,FOR_RENT,Lockwood Apartments,,,,"12408 117th Ave NW, Edmonton, AB",12408 117th Ave NW # 102,Edmonton,AB,T5M3G7,,,,,53.56861,-113.536446,,,,,,,
149,348920597,348920597,ForRent,For Rent,173suxnr9f1m9,https://www.zillow.com/homedetails/3404-114th-Ave-NW-203-Edmonton-AB-T5W-0S3/348920597_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,400/mo",1400.0,"3404 114th Ave NW #203, Edmonton, AB T5W 0S3",3404 114th Ave NW #203,Edmonton,AB,T5W0S3,False,3.0,1.5,1100.0,53.567055,-113.39415,False,False,False,ForRent,For Rent,False,2024-06-01 00:00:00
150,345373003,345373003,ForRent,For Rent,26m31grdwfn9g,https://www.zillow.com/homedetails/9009-85th-St-NW-1706-Edmonton-AB-T6C-3C6/345373003_zpid/,FOR_RENT,House for rent,C$,"C$1,700/mo",1700.0,"9009 85th St NW #1706, Edmonton, AB T6C 3C6",9009 85th St NW #1706,Edmonton,AB,T6C3C6,False,2.0,2.0,796.0,53.525574,-113.45664,False,False,False,ForRent,For Rent,False,
151,2066644132,2066644132,ForRent,For Rent,3q98p3yauzu6d,https://www.zillow.com/homedetails/2077-Price-Lndg-SW-Edmonton-AB-T6W-3P8/2066644132_zpid/,FOR_RENT,House for rent,C$,"C$2,100/mo",2100.0,"2077 Price Lndg SW, Edmonton, AB T6W 3P8",2077 Price Lndg SW,Edmonton,AB,T6W3P8,False,3.0,2.5,1413.0,53.416992,-113.55599,False,False,False,ForRent,For Rent,False,2024-05-01 00:00:00
152,2079700640,2079700640,ForRent,For Rent,1qtdrca09dtwf,https://www.zillow.com/homedetails/9939-Jasper-Ave-NW-Edmonton-AB-T5J-2W8/2079700640_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,635/mo",1635.0,"9939 Jasper Ave NW, Edmonton, AB T5J 2W8",9939 Jasper Ave NW,Edmonton,AB,T5J2W8,False,1.0,1.0,721.0,53.541023,-113.48895,False,False,False,ForRent,For Rent,False,
153,2079695828,2079695828,ForRent,For Rent,5h4judxw28wz2,https://www.zillow.com/homedetails/9560-163rd-St-NW-Edmonton-AB-T5P-3M7/2079695828_zpid/,FOR_RENT,House for rent,C$,"C$1,595/mo",1595.0,"9560 163rd St NW, Edmonton, AB T5P 3M7",9560 163rd St NW,Edmonton,AB,T5P3M7,False,3.0,1.0,900.0,53.533485,-113.60356,False,False,False,ForRent,For Rent,False,2024-05-03 00:00:00
154,346959564,346959564,ForRent,For Rent,4p86tezpv6bd4,https://www.zillow.com/homedetails/11008-83rd-St-NW-104-Edmonton-AB-T5H-1M3/346959564_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,350/mo",1350.0,"11008 83rd St NW #104, Edmonton, AB T5H 1M3",11008 83rd St NW #104,Edmonton,AB,T5H1M3,False,2.0,1.0,680.0,53.55831,-113.46957,False,False,False,ForRent,For Rent,False,
155,53.570004--113.54501,53.570004--113.54501,,,sag32axsd8ff,https://www.zillow.com/b/alexandria-apartments-edmonton-ab-BMqKgL/,FOR_RENT,Alexandria Apartments,,,,"11760 129th St NW, Edmonton, AB",11760 129th St NW # 12,Edmonton,AB,T5M0Y7,,,,,53.570004,-113.54501,,,,,,,
156,53.553234--113.515305,53.553234--113.515305,,,2fgtndzgzbamv,https://www.zillow.com/b/the-executive-edmonton-ab-BfdSp8/,FOR_RENT,The Executive,,,,"10803 113th St NW, Edmonton, AB",10803 113th St NW # 105,Edmonton,AB,T5H3J1,,,,,53.553234,-113.515305,,,,,,,
157,2079699919,2079699919,ForRent,For Rent,53wsv3w2wj2wb,https://www.zillow.com/homedetails/16619-83rd-Ave-NW-Edmonton-AB-T5R-3V8/2079699919_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,300/mo",1300.0,"16619 83rd Ave NW, Edmonton, AB T5R 3V8",16619 83rd Ave NW,Edmonton,AB,T5R3V8,False,2.0,1.0,,53.516052,-113.60913,False,False,False,ForRent,For Rent,False,
158,2063237880,2063237880,ForRent,For Rent,53u16wmqjj7p7,https://www.zillow.com/homedetails/16429-88th-Ave-NW-Edmonton-AB-T5R-4N1/2063237880_zpid/,FOR_RENT,House for rent,C$,"C$2,200/mo",2200.0,"16429 88th Ave NW, Edmonton, AB T5R 4N1",16429 88th Ave NW,Edmonton,AB,T5R4N1,False,5.0,2.0,1600.0,53.52233,-113.60616,False,False,False,ForRent,For Rent,False,2024-06-01 00:00:00
159,2055263443,2055263443,ForRent,For Rent,8940aahmxu4v,https://www.zillow.com/homedetails/10024-154th-St-NW-Edmonton-AB-T5P-2G9/2055263443_zpid/,FOR_RENT,Apartment for rent,C$,C$950/mo,950.0,"10024 154th St NW, Edmonton, AB T5P 2G9",10024 154th St NW,Edmonton,AB,T5P2G9,False,1.0,1.0,,53.53998,-113.58729,False,False,False,ForRent,For Rent,False,
160,2079699600,2079699600,ForRent,For Rent,24mb466c18vgs,https://www.zillow.com/homedetails/11189-Ellerslie-Rd-SW-Edmonton-AB-T6W-3L8/2079699600_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,550/mo",1550.0,"11189 Ellerslie Rd SW, Edmonton, AB T6W 3L8",11189 Ellerslie Rd SW,Edmonton,AB,T6W3L8,False,1.0,1.0,711.0,53.42377,-113.51995,False,False,False,ForRent,For Rent,False,
161,2071127687,2071127687,ForRent,For Rent,2807400bkaeug,https://www.zillow.com/homedetails/10463-149th-St-NW-Edmonton-AB-T5P-1L7/2071127687_zpid/,FOR_RENT,Townhouse for rent,C$,"C$1,997/mo",1997.0,"10463 149th St NW, Edmonton, AB T5P 1L7",10463 149th St NW,Edmonton,AB,T5P1L7,False,3.0,3.5,1500.0,53.54823,-113.577515,False,False,False,ForRent,For Rent,False,2024-04-29 00:00:00
162,2067600676,2067600676,ForRent,For Rent,5f1x5zzy0crda,https://www.zillow.com/homedetails/15304-100th-Ave-NW-Edmonton-AB-T5P-0K6/2067600676_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,075/mo",1075.0,"15304 100th Ave NW, Edmonton, AB T5P 0K6",15304 100th Ave NW,Edmonton,AB,T5P0K6,False,1.0,1.0,,53.5395,-113.58553,False,False,False,ForRent,For Rent,False,2024-05-01 00:00:00
163,2079700605,2079700605,ForRent,For Rent,2db2yntr1nut,https://www.zillow.com/homedetails/9624-105th-St-NW-Edmonton-AB-T5K-0Z8/2079700605_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,569/mo",1569.0,"9624 105th St NW, Edmonton, AB T5K 0Z8",9624 105th St NW,Edmonton,AB,T5K0Z8,False,1.0,1.0,627.0,53.533203,-113.50161,False,False,False,ForRent,For Rent,False,2024-07-21 00:00:00
164,53.54308--113.58807,53.54308--113.58807,,,1tzcmb0qvmu5u,https://www.zillow.com/b/westgate-edmonton-ab-BfcbLM/,FOR_RENT,Westgate,,,,"10159 155th St NW, Edmonton, AB",10159 155th St NW # 102,Edmonton,AB,T5P2L6,,,,,53.54308,-113.58807,,,,,,,
165,2079697833,2079697833,ForRent,For Rent,2n726g11548yz,https://www.zillow.com/homedetails/11025-82nd-Ave-NW-Edmonton-AB-T6G-0T1/2079697833_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,604/mo",1604.0,"Terrace Tower, 11025 82nd Ave NW, Edmonton, AB T6G 0T1",11025 82nd Ave NW,Edmonton,AB,T6G0T1,False,1.0,1.0,600.0,53.517788,-113.5163,False,False,False,ForRent,For Rent,False,2024-06-14 00:00:00
166,347504259,347504259,ForRent,For Rent,2b5rsn11375e4,https://www.zillow.com/homedetails/93rd-St-NW-7411-Edmonton-AB-T6E-5P5/347504259_zpid/,FOR_RENT,House for rent,C$,"C$1,850/mo",1850.0,"93rd St NW #7411, Edmonton, AB T6E 5P5",93rd St NW #7411,Edmonton,AB,T6E5P5,False,3.0,2.0,950.0,53.480442,-113.4732,False,False,False,ForRent,For Rent,False,
167,53.562626--113.52298,53.562626--113.52298,,,24c2x3ztd7f58,https://www.zillow.com/b/albert-manor-edmonton-ab-BfPg2t/,FOR_RENT,Albert Manor,,,,"11255 117th St NW, Edmonton, AB",11255 117th St NW # 9,Edmonton,AB,T5G2W3,,,,,53.562626,-113.52298,,,,,,,
168,2079697671,2079697671,ForRent,For Rent,28pf42az18hch,https://www.zillow.com/homedetails/5407-162nd-Ave-NW-Edmonton-AB-T5Y-0Z2/2079697671_zpid/,FOR_RENT,Apartment for rent,C$,"C$2,135/mo",2135.0,"5407 162nd Ave NW, Edmonton, AB T5Y 0Z2",5407 162nd Ave NW,Edmonton,AB,T5Y0Z2,False,2.0,2.0,1004.0,53.62254,-113.41905,False,False,False,ForRent,For Rent,False,2024-06-01 00:00:00
169,53.52222--113.519684,53.52222--113.519684,,,1w11pjpdh8k9f,https://www.zillow.com/b/eleanor-edmonton-ab-Cdw2yG/,FOR_RENT,Eleanor,,,,"11130 86th Ave NW, Edmonton, AB",11130 86th Ave NW # 104,Edmonton,AB,T6G0X2,,,,,53.52222,-113.519684,,,,,,,
170,2079697812,2079697812,ForRent,For Rent,1jfh59ebdnsn4,https://www.zillow.com/homedetails/16186-121st-St-NW-Edmonton-AB-T5X-4M5/2079697812_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,159/mo",1159.0,"16186 121st St NW, Edmonton, AB T5X 4M5",16186 121st St NW,Edmonton,AB,T5X4M5,False,1.0,1.0,667.0,53.623127,-113.53343,False,False,False,ForRent,For Rent,False,2024-06-02 00:00:00
171,2079699077,2079699077,ForRent,For Rent,3w046jz4w0dap,https://www.zillow.com/homedetails/3431-139th-Ave-NW-Edmonton-AB-T5Y-1Z4/2079699077_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,464/mo",1464.0,"Carmen, 3431 139th Ave NW, Edmonton, AB T5Y 1Z4",3431 139th Ave NW,Edmonton,AB,T5Y1Z4,False,2.0,1.0,925.0,53.60232,-113.39541,False,False,False,ForRent,For Rent,False,2024-06-14 00:00:00
172,2053223939,2053223939,ForRent,For Rent,1d2r0t2yr24z7,https://www.zillow.com/homedetails/9615-123rd-Ave-NW-203-Edmonton-AB-T5G-0V5/2053223939_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,199/mo",1199.0,"9615 123rd Ave NW #203, Edmonton, AB T5G 0V5",9615 123rd Ave NW #203,Edmonton,AB,T5G0V5,False,1.0,1.0,601.0,53.578102,-113.491516,False,False,False,ForRent,For Rent,False,
173,342164337,342164337,ForRent,For Rent,4dwwnfgyp48wt,https://www.zillow.com/homedetails/11040-83rd-St-NW-106-Edmonton-AB-T5H-1M3/342164337_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,194/mo",1194.0,"11040 83rd St NW #106, Edmonton, AB T5H 1M3",11040 83rd St NW #106,Edmonton,AB,T5H1M3,False,1.0,1.0,,53.55941,-113.46957,False,False,False,ForRent,For Rent,False,
174,2079698020,2079698020,ForRent,For Rent,2w8455khkrch8,https://www.zillow.com/homedetails/9633-180th-St-NW-Edmonton-AB-T5T-4G4/2079698020_zpid/,FOR_RENT,Townhouse for rent,C$,"C$1,669/mo",1669.0,"9633 180th St NW, Edmonton, AB T5T 4G4",9633 180th St NW,Edmonton,AB,T5T4G4,False,2.0,1.5,932.0,53.53216,-113.6312,False,False,False,ForRent,For Rent,False,2024-06-11 00:00:00
175,349948110,349948110,ForRent,For Rent,7fep83m6gfkc,https://www.zillow.com/homedetails/10637-105th-St-NW-102-Edmonton-AB-T5H-2X1/349948110_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,059/mo",1059.0,"10637 105th St NW #102, Edmonton, AB T5H 2X1",10637 105th St NW #102,Edmonton,AB,T5H2X1,False,1.0,1.0,,53.550682,-113.50055,False,False,False,ForRent,For Rent,False,
176,2053194694,2053194694,ForRent,For Rent,8uqkghqyg720,https://www.zillow.com/homedetails/8750-83rd-Ave-NW-Edmonton-AB-T6C-1B3/2053194694_zpid/,FOR_RENT,House for rent,C$,"C$1,547/mo",1547.0,"8750 83rd Ave NW, Edmonton, AB T6C 1B3",8750 83rd Ave NW,Edmonton,AB,T6C1B3,False,1.0,1.0,800.0,53.519325,-113.46394,False,False,False,ForRent,For Rent,False,2024-04-29 00:00:00
177,348781915,348781915,ForRent,For Rent,awjh9u4pqnwj,https://www.zillow.com/homedetails/10424-82nd-Ave-NW-301-Edmonton-AB-T6E-2A2/348781915_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,350/mo",1350.0,"10424 82nd Ave NW #301, Edmonton, AB T6E 2A2",10424 82nd Ave NW #301,Edmonton,AB,T6E2A2,False,1.0,1.0,579.0,53.518215,-113.49863,False,False,False,ForRent,For Rent,False,
178,2055447635,2055447635,ForRent,For Rent,aqjdpfcbtnkj,https://www.zillow.com/homedetails/10823-Jasper-Ave-NW-0-Edmonton-AB-T5J-0J5/2055447635_zpid/,FOR_RENT,Apartment for rent,C$,"C$3,360/mo",3360.0,"Mayfair, 10823 Jasper Ave NW #0, Edmonton, AB T5J 0J5",10823 Jasper Ave NW #0,Edmonton,AB,T5J0J5,False,2.0,1.5,797.0,53.540707,-113.5073,False,False,False,ForRent,For Rent,False,
179,53.550705--113.5407,53.550705--113.5407,,,49wmj45b28atc,https://www.zillow.com/b/king%27s-court-edmonton-ab-BfdSyt/,FOR_RENT,King's Court,,,,"12625 107th Ave NW, Edmonton, AB",12625 107th Ave  NW # 2,Edmonton,AB,T5M1Z5,,,,,53.550705,-113.5407,,,,,,,
180,2079695952,2079695952,ForRent,For Rent,8ntkbnpafsnx,https://www.zillow.com/homedetails/404-McConachie-Way-NW-Edmonton-AB-T5Y-0S6/2079695952_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,698/mo",1698.0,"404 McConachie Way NW, Edmonton, AB T5Y 0S6",404 McConachie Way NW,Edmonton,AB,T5Y0S6,False,2.0,1.0,859.0,53.629498,-113.43181,False,False,False,ForRent,For Rent,False,
181,2055913657,2055913657,ForRent,For Rent,34asb3p628nnp,https://www.zillow.com/homedetails/10299-116th-St-NW-Edmonton-AB-T5K-0J9/2055913657_zpid/,FOR_RENT,Apartment for rent,C$,"C$2,345/mo",2345.0,"10299 116th St NW, Edmonton, AB T5K 0J9",10299 116th St NW,Edmonton,AB,T5K0J9,False,1.0,1.0,,53.538086,-113.52085,False,False,False,ForRent,For Rent,False,
182,2055913677,2055913677,ForRent,For Rent,3d4ctahygqqr3,https://www.zillow.com/homedetails/10116-116th-St-NW-Edmonton-AB-T5H-3M1/2055913677_zpid/,FOR_RENT,Apartment for rent,C$,"C$2,345/mo",2345.0,"10116 116th St NW, Edmonton, AB T5H 3M1",10116 116th St NW,Edmonton,AB,T5H3M1,False,1.0,1.0,,53.55123,-113.52051,False,False,False,ForRent,For Rent,False,
183,2055453461,2055453461,ForRent,For Rent,1pbe9qg2c5zha,https://www.zillow.com/homedetails/3707-Whitelaw-Ln-NW-Edmonton-AB-T6W-2C3/2055453461_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,599/mo",1599.0,"3707 Whitelaw Ln NW, Edmonton, AB T6W 2C3",3707 Whitelaw Ln NW,Edmonton,AB,T6W2C3,False,2.0,1.0,,53.440678,-113.61143,False,False,False,ForRent,For Rent,False,2024-06-13 00:00:00
184,2079700524,2079700524,ForRent,For Rent,1muvek26fa4ep,https://www.zillow.com/homedetails/2824-22nd-Ave-NW-Edmonton-AB-T6T-0M3/2079700524_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,718/mo",1718.0,"2824 22nd Ave NW, Edmonton, AB T6T 0M3",2824 22nd Ave NW,Edmonton,AB,T6T0M3,False,2.0,1.0,852.0,53.452988,-113.384,False,False,False,ForRent,For Rent,False,2024-07-16 00:00:00
185,2067254101,2067254101,ForRent,For Rent,44qy5mpdw44q8,https://www.zillow.com/homedetails/3487-87th-St-NW-Edmonton-AB-T6K-0J3/2067254101_zpid/,FOR_RENT,Townhouse for rent,C$,"C$1,595/mo",1595.0,"3487 87th St NW, Edmonton, AB T6K 0J3",3487 87th St NW,Edmonton,AB,T6K0J3,False,3.0,1.5,1230.0,53.468273,-113.462006,False,False,False,ForRent,For Rent,False,
186,349599169,349599169,ForRent,For Rent,354sva2vda47k,https://www.zillow.com/homedetails/10923-77th-Ave-NW-Edmonton-AB-T6G-0L2/349599169_zpid/,FOR_RENT,Townhouse for rent,C$,"C$1,322/mo",1322.0,"10923 77th Ave NW, Edmonton, AB T6G 0L2",10923 77th Ave NW,Edmonton,AB,T6G0L2,False,1.0,1.0,550.0,53.512966,-113.51315,False,False,False,ForRent,For Rent,False,2024-05-08 00:00:00
187,2079700287,2079700287,ForRent,For Rent,3up9uaraeh2c7,https://www.zillow.com/homedetails/7611-172nd-St-NW-Edmonton-AB-T5T-2P9/2079700287_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,189/mo",1189.0,"Westridge Estates B, 7611 172nd St NW, Edmonton, AB T5T 2P9",7611 172nd St NW,Edmonton,AB,T5T2P9,False,0.0,1.0,450.0,53.5081,-113.616646,False,False,False,ForRent,For Rent,False,
188,2079695777,2079695777,ForRent,For Rent,2q9u68tgaqp77,https://www.zillow.com/homedetails/9240-213th-St-NW-Edmonton-AB-T5T-4P4/2079695777_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,688/mo",1688.0,"9240 213th St NW, Edmonton, AB T5T 4P4",9240 213th St NW,Edmonton,AB,T5T4P4,False,2.0,1.0,860.0,53.527424,-113.68691,False,False,False,ForRent,For Rent,False,2024-07-01 00:00:00
189,2054201660,2054201660,ForRent,For Rent,3u02r6y3s9zsd,https://www.zillow.com/homedetails/10950-105th-St-NW-101-Edmonton-AB-T5H-2X4/2054201660_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,359/mo",1359.0,"10950 105th St NW #101, Edmonton, AB T5H 2X4",10950 105th St NW #101,Edmonton,AB,T5H2X4,False,1.0,1.0,,53.55627,-113.5016,False,False,False,ForRent,For Rent,False,
190,2064272089,2064272089,ForRent,For Rent,3vfdezwhk1vee,https://www.zillow.com/homedetails/10708-85th-Ave-NW-A22-Edmonton-AB-T6E-2K8/2064272089_zpid/,FOR_RENT,Apartment for rent,C$,C$850/mo,850.0,"10708 85th Ave NW #A22, Edmonton, AB T6E 2K8",10708 85th Ave NW #A22,Edmonton,AB,T6E2K8,False,1.0,1.0,200.0,53.521202,-113.50674,False,False,False,ForRent,For Rent,False,2024-05-01 00:00:00
191,2070876897,2070876897,ForRent,For Rent,59shwkvbpkwbu,https://www.zillow.com/homedetails/8741-Carson-Way-SW-Edmonton-AB-T6W-4A6/2070876897_zpid/,FOR_RENT,Townhouse for rent,C$,"C$2,000/mo",2000.0,"8741 Carson Way SW, Edmonton, AB T6W 4A6",8741 Carson Way SW,Edmonton,AB,T6W4A6,False,3.0,2.5,1398.0,53.399635,-113.58361,False,False,False,ForRent,For Rent,False,
192,2055448620,2055448620,ForRent,For Rent,4q6hawgtzedfv,https://www.zillow.com/homedetails/17916-78th-St-NW-Edmonton-AB-T5Z-0P8/2055448620_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,739/mo",1739.0,"Crystallina, 17916 78th St NW, Edmonton, AB T5Z 0P8",17916 78th St NW,Edmonton,AB,T5Z0P8,False,2.0,1.0,873.0,53.641644,-113.46547,False,False,False,ForRent,For Rent,False,2024-06-01 00:00:00
193,2078043372,2078043372,ForRent,For Rent,1249dj1c4mguq,https://www.zillow.com/homedetails/23107-77th-Ave-NE-Edmonton-AB-T6P-1M8/2078043372_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,379/mo",1379.0,"River Gate, 23107 77th Ave NE, Edmonton, AB T6P 1M8",23107 77th Ave NE,Edmonton,AB,T6P1M8,False,1.0,1.0,696.0,53.512703,-113.36387,False,False,False,ForRent,For Rent,False,
194,53.571217--113.47569,53.571217--113.47569,,,z4s7sdbus83b,https://www.zillow.com/b/forest-apartments-edmonton-ab-Bhv4cT/,FOR_RENT,Forest Apartments,,,,"11825 88th St NW, Edmonton, AB",11825 88th St   NW # 103,Edmonton,AB,T5B3R9,,,,,53.571217,-113.47569,,,,,,,
195,2054226931,2054226931,ForRent,For Rent,16913qfp2kazs,https://www.zillow.com/homedetails/12025-82nd-St-NW-104-Edmonton-AB-T5B-2W5/2054226931_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,134/mo",1134.0,"12025 82nd St NW #104, Edmonton, AB T5B 2W5",12025 82nd St NW #104,Edmonton,AB,T5B2W5,False,1.0,1.0,,53.57426,-113.46679,False,False,False,ForRent,For Rent,False,
196,2054248723,2054248723,ForRent,For Rent,1attvxvvx45a8,https://www.zillow.com/homedetails/4211-Savaryn-Dr-SW-Edmonton-AB-T6X-2L9/2054248723_zpid/,FOR_RENT,Apartment for rent,C$,"C$1,795/mo",1795.0,"Nautical Luxury Suites at Summerside, 4211 Savaryn Dr SW, Edmonton, AB T6X 2L9",4211 Savaryn Dr SW,Edmonton,AB,T6X2L9,False,2.0,2.0,928.0,53.41171,-113.46777,False,False,False,ForRent,For Rent,False,
197,53.57317--113.46497,53.57317--113.46497,,,1dx9d2fg4f2ss,https://www.zillow.com/b/angela-manor-edmonton-ab-BfcbHN/,FOR_RENT,Angela Manor,,,,"11945 81st St NW, Edmonton, AB",11945 81st St   NW # 107,Edmonton,AB,T5B2S7,,,,,53.57317,-113.46497,,,,,,,
